path1,path2
121985,60836
72787,95009
125183,139999
146095,117403
85904,148780
23203,76723
17636,95373
148030,81304
109280,108048
60865,118423
67320,143677
130536,45609
10652,32146
85440,51954
138233,60230
2452,135634
138691,43153
142335,65644
101789,16009
84295,120670
53335,40953
10612,67020
28411,43152
23783,2752
59246,45725
111383,74945
148270,17339
67923,63724
1100,134178
3199,133288
48999,25153
12949,65034
65845,79448
115000,48265
38942,55718
132246,149409
70801,66681
17244,105751
94758,26588
56848,56670
72186,98583
57152,28411
134178,53335
25153,138233
79448,95508
74945,85440
2752,77724
67020,10612
45725,146007
77942,83234
48265,10652
121091,86701
65034,15590
9334,38889
56641,95549
133764,68943
133288,102280
63724,132504
139389,138691
42617,72781
59391,146046
10569,64347
109175,68934
104961,123921
87282,9979
111916,73823
109147,15290
48872,111916
43397,84079
130599,114974
128432,142335
110201,83624
83624,89916
114974,111383
146046,3199
102280,148270
64347,96783
9979,23783
68934,84295
139397,59246
143754,101789
68943,2452
38889,62437
76478,39374
121009,78331
113830,133922
149418,8038
83609,143842
149775,34768
8038,76365
14915,355
95549,104016
62437,69737
132504,50424
72781,83609
84079,14915
73823,76478
123921,149418
14888,121009
5408,143754
132122,113830
91927,123720
56106,139397
117603,40197
74152,14888
15290,132122
40197,26595
26595,91927
123720,5408
35363,74152
70778,48872
50424,87282
15861,109147
11876,43397
70736,128432
18394,65845
43736,38942
34205,70801
113259,115000
122149,130599
90199,104961
125079,110201
72937,109175
52823,48999
93432,1100
48627,133764
3327,56848
47211,57152
25842,139389
113423,72186
123528,42617
19871,94758
67661,132246
95009,10569
134192,12949
120670,67923
136585,56641
40953,121091
143565,9334
21974,77942
26588,143565
32146,27424
105751,38762
56670,108076
149409,21974
98583,109122
96783,7303
55718,23203
66681,59622
43153,52585
16009,56761
148780,61809
60230,65115
95373,32598
143677,3327
146007,25842
77724,48627
83234,93775
95508,19363
39374,147146
89916,39087
17339,55642
43152,109425
143432,27739
75490,70778
92341,32892
147146,68091
93775,35363
3417,56106
133573,14242
19363,117603
39087,17244
96484,59391
55642,75490
27739,96484
32892,133573
14242,92341
68091,3417
109425,47211
79875,78854
104108,129147
65159,6471
87464,35271
117499,74994
27820,146693
21791,79875
55650,65159
129486,117499
75311,104108
46737,87464
115463,61631
23244,105451
54686,115763
34579,63617
130381,51075
74552,34579
36537,4185
8365,23244
23682,101786
29372,46737
2819,40192
112613,115463
51872,54686
106169,62745
27639,130381
149058,131539
48208,74552
82264,29372
98526,114714
62745,112613
114714,149058
134652,134652
76970,98526
17662,115278
86325,114364
111649,34877
82516,126082
104714,79130
99545,46536
117217,48757
63249,149131
30779,129486
17138,5454
55447,55650
77681,27820
100261,127088
89939,21791
126217,2765
109415,75311
113363,125959
129499,105546
10246,53605
69436,85768
53319,44192
94314,135723
82702,23099
115695,651
17606,79155
66929,3786
103828,46490
64408,43262
74910,134945
69238,42487
82673,52645
21040,48208
58973,27639
137187,51872
57075,76970
90479,2819
53004,23682
111002,117217
12133,8365
97357,63249
129970,115328
60482,143137
40490,17138
99053,57075
105451,46900
63617,77681
4185,109415
2765,21040
101786,129499
149131,82673
46536,10246
40192,53319
115278,82702
34877,58973
79130,94314
48757,66929
5454,69436
127088,103828
125959,69238
54634,64408
112726,128895
135723,17606
46490,129970
23099,11477
3786,99053
651,49415
1112,111002
79155,90479
85768,30779
78854,55447
53605,33390
1013,10314
74994,24715
80589,57341
40208,100261
35428,126217
98296,113363
25213,89939
128895,23246
11477,7902
49415,62695
115763,1818
51075,18804
131539,4499
115328,62847
10314,143696
99742,82958
18804,82516
7902,60018
24715,104714
23246,17662
57341,99545
33390,35784
143137,99742
46900,111649
35784,106169
82958,86325
60018,36537
143696,53004
4499,12133
1818,137187
62847,97357
62695,115695
52645,60482
95303,74910
42487,25213
114364,35428
134945,80589
126082,98296
43262,40208
139234,1013
44192,40490
105546,82264
61631,95303
146693,139234
35271,112726
129147,1112
3875,54634
6471,4260
5784,3875
4260,5784
62338,126725
41516,37276
138905,87920
79946,141632
36530,112361
37276,138905
22265,62338
126725,122490
38211,41516
95864,79946
145568,49953
122490,48195
84368,61132
61132,72290
46327,71058
48195,22265
112361,36530
49953,38211
87920,145568
71058,84368
141632,46327
72290,95864
73110,118361
14410,14410
95015,9529
305,95015
125823,13037
18098,125823
118361,30444
68384,57060
128629,18098
120690,305
68600,73110
114800,54953
137889,22721
103524,85374
118319,19825
138341,118319
19825,137889
34854,138341
22721,128629
19816,138418
117332,120690
54953,48044
9529,115105
13037,68384
30444,34854
148732,19816
115105,103524
123003,114800
48044,123003
138418,148732
57060,68600
85374,117332
121345,147458
65353,95814
138018,32478
95717,58096
38758,38718
66181,78631
96448,15342
38718,126447
64544,79354
78631,73782
58096,130828
95814,144031
126447,144594
26483,67641
15342,12990
79354,95717
92355,37035
73782,15619
147458,14492
32478,52004
126945,146417
130828,78572
133081,110101
144031,2999
86872,89011
144594,115409
36345,66181
12990,64544
25287,96448
10756,91535
67641,21534
37035,123804
115409,43679
14492,54298
89011,17627
146417,12561
2999,121345
78572,138018
91535,25287
110101,65353
21534,10756
54298,36345
123804,126945
17627,133081
43679,86872
12561,38758
20990,20990
15619,26483
52004,92355
28418,3721
124403,93217
41065,90163
77328,29231
103652,51485
140907,99036
111996,101138
22004,96456
127731,28418
82297,3911
54797,124403
73978,140907
78005,41065
57622,103652
25804,111996
80800,57622
41250,73978
94751,25804
49361,78005
89509,54797
75988,80800
134439,82297
25235,41250
113825,127731
3010,77328
125754,22004
116931,94751
18940,89509
6868,45506
28886,49361
97919,75988
142665,25235
49678,3010
3721,134439
3911,113825
93217,142665
13833,125754
77068,97919
29231,6868
101138,116931
51485,49678
96456,13833
90163,18940
99036,77068
89394,89394
45506,28886
54849,24899
131567,133580
34193,99445
99445,54849
118737,148536
24899,51349
17851,131567
111614,118737
133580,34193
138988,119688
20916,86120
109899,111186
58748,38225
38225,138988
119688,17851
148536,20916
86120,58748
51349,111614
111186,109899
40071,126474
39075,106867
30518,36020
127137,22466
135416,63615
78558,135416
80447,88233
10141,30518
88233,98873
63615,77349
36020,19783
126474,141461
113725,37023
141461,45532
45532,113725
137692,137692
37023,127137
77349,39075
5887,10141
98873,78558
19783,76692
106867,80447
22466,40071
76692,5887
31618,48834
24747,32587
113571,109673
72914,86983
16185,29726
22449,121015
64609,33690
149825,38261
86983,64609
32587,24747
132580,16185
48834,113571
109673,31618
29726,50501
33690,114795
78863,132580
38261,36762
121015,42576
50501,72415
42576,72914
90050,104403
72415,90050
104403,149825
36762,78863
114795,22449
141955,77574
37051,73536
91128,39151
24790,138663
46832,37051
100888,24790
63825,43576
96218,91128
3232,141955
54969,91793
77574,40029
138663,73503
40029,124329
39151,102613
124329,109455
36908,25560
73536,40505
73503,94235
91793,122282
109455,143887
94235,94476
25560,100888
143887,96218
40505,46832
94476,63825
43576,3232
102613,36908
122282,54969
56322,71569
147497,11923
88286,25290
75252,42449
124167,4346
11923,38875
38875,75252
25290,147497
48003,65141
42449,56322
81987,94928
141467,15048
140691,32040
137536,88286
4346,102583
94928,124167
65141,92711
32040,126805
102583,7991
92711,48003
92211,81987
126805,137536
71569,141467
7991,92211
15048,140691
97024,10562
139071,92996
132996,77514
132254,110679
75254,96044
88675,132254
10562,50108
77514,139071
76298,98795
92996,97024
141936,132996
120850,75945
125226,75254
75945,135439
70516,103495
98795,88675
50108,141936
103495,125226
96044,70516
135439,120850
110679,76298
84513,140898
2468,3063
109659,11822
1356,110425
111000,84513
34577,88752
147272,147011
141932,104259
10975,109292
73196,10975
140898,147272
104259,111000
3063,109659
147011,34577
110425,1356
88752,2468
11822,141932
109292,73196
74144,18082
36741,46951
105878,51852
98696,15358
51852,98696
52002,74144
83878,63753
65768,52002
38754,109065
144062,83878
58214,106087
63753,65768
46951,144062
15358,36741
18082,58214
149927,105878
121146,38754
109065,23274
84816,121146
23274,84816
106087,149927
30593,131904
125808,48595
32153,27258
10591,61131
61131,29612
29531,10591
131904,139928
27258,32153
29612,30593
139928,21699
109283,78703
21699,25166
22788,109283
78703,29531
71294,17183
25166,71294
17183,92454
48595,22788
92454,125808
22402,54047
79884,40485
123349,22402
40485,123349
36724,108831
54047,76892
16759,83332
73746,73914
83332,5242
51228,136786
108831,57268
108722,6585
57268,93263
93263,79884
136786,108722
6585,16759
5242,51228
76892,73746
73914,36724
19268,19268
97438,21398
44861,55505
55505,30959
142934,44861
21398,26323
47530,72670
142648,55004
73377,129752
106331,46788
14254,119969
112583,133107
54894,122415
133107,72310
72310,74728
119969,106331
72670,112583
60755,142648
26323,142934
30959,97438
55004,60755
46788,54894
122415,14254
74728,73377
129752,47530
60546,72705
17219,91601
84632,31094
72129,23769
26088,11751
24343,111379
102037,8042
66030,125934
125273,24343
97391,110215
129836,80123
130197,129836
23769,72129
80123,60546
31094,97391
110215,129467
91601,130197
8042,114298
72705,26088
11751,84632
114298,66030
129467,100072
100072,125273
101321,17219
125934,102037
51064,101321
111379,127789
127789,51064
78085,103459
39935,146860
113222,35003
148889,87468
9875,114308
135146,64497
49560,148889
134143,134143
114308,86196
35003,45132
103459,7158
7158,86127
86196,72171
72171,78085
45132,49560
86127,113222
146860,9875
87468,65967
23320,135146
64497,39935
65967,23320
46391,141703
143202,143202
69226,120471
120471,55651
38226,69226
79747,46391
112273,137195
66267,90691
31141,31141
55651,40615
137195,66267
40615,2436
2436,79747
13854,56604
56604,144371
79400,79400
141703,124561
65533,65533
144371,38226
124561,112273
90691,13854
103432,56834
84945,55124
74316,84945
123646,88214
130096,103432
61272,74316
141407,130096
39330,141407
124521,105467
105467,39330
7273,77473
77473,58591
97112,143407
144107,97112
143407,61272
130289,130289
56834,144107
137096,101058
55124,69788
129875,137096
88214,129875
69788,123646
58591,7273
101058,124521
75783,122755
122755,25137
40091,142352
34004,40278
44783,52036
146001,17901
52036,44783
64319,40091
26314,134454
138142,75783
87655,143484
29912,45669
142352,31952
45669,105975
25137,29912
17901,138142
40278,129712
10784,87655
29685,26314
129712,10784
105975,64319
111426,29685
31952,103011
143484,146001
60918,34004
134454,60918
103011,111426
66053,1415
32740,94397
90326,134595
138043,134601
148326,109979
110627,137480
38776,93588
76423,72916
141200,126956
1329,24553
65059,125771
78142,91433
17115,134588
127067,41175
40979,83384
48357,74506
102596,103197
40801,10229
3591,23906
144369,141065
133599,73223
73223,146873
712,55972
126956,109373
91433,39924
41175,86608
125771,19716
52887,137042
24553,70182
48611,104779
120389,48312
145260,5077
58639,30728
137623,132120
141065,24827
72916,125422
134588,36211
93588,135097
74506,25044
109979,73686
64979,40708
134595,142543
1415,131736
137147,137147
94397,64979
134601,54019
137480,50302
103197,20253
23906,68917
146873,108720
130765,20211
56545,135768
8571,119898
134944,51058
24395,127699
29083,31086
532,8597
9856,42817
88921,67619
8735,101177
142944,24214
48655,45908
105873,120433
140348,126176
20211,109746
119898,114228
50462,140348
135768,50462
51058,9537
109746,49782
31086,149605
42817,26163
127699,80952
9537,75651
149605,105873
67619,108167
8597,8571
101177,24395
45908,56545
132120,40801
80755,130765
24827,3591
36211,102596
30728,40979
126176,17115
48312,48357
70182,78142
73686,76423
104779,32740
5077,141200
25044,90326
125422,66053
135097,38776
120433,148326
24214,85651
49782,16447
26163,133311
20429,145260
80952,144369
126100,58639
75651,120389
108167,137623
108720,48611
20253,52887
54019,712
39924,133599
10229,127067
109373,110627
86608,138043
68917,1329
19716,69144
40708,65059
137042,88921
114228,532
50302,8735
55972,48655
131736,126100
83384,120993
142543,20429
16447,113053
69144,123036
85651,142944
133311,22581
22581,9856
123036,29083
120993,134944
113053,80755
27568,39270
26540,105503
147112,99098
21375,84635
90979,43565
47301,42713
115423,66417
37396,134684
142106,76348
102188,1632
33141,26513
90491,90934
115262,49847
124011,23819
36046,143607
119822,17129
119479,99510
53434,81779
963,22145
93010,32282
27941,89747
5679,27900
29704,137230
29682,136805
37925,11767
123662,145959
110811,58999
88162,54105
144374,94498
122288,77705
77232,25907
58668,140010
105366,47780
65736,24910
89595,22844
18483,103206
94849,136668
49847,22797
26513,92438
76348,67351
117513,130958
134684,9439
23819,4704
66417,130492
143607,119110
105955,90879
17129,53689
81779,125031
87253,38318
38318,27345
38002,125635
27345,59028
59028,38071
109605,109605
108571,46757
46757,64643
40319,98863
64643,53159
93536,78100
53159,93536
190,40319
107793,40098
128317,125541
66310,107793
60760,89595
98863,105366
78100,18483
125541,77232
73036,128197
17921,84858
132107,13823
114541,143810
48444,2946
100059,39115
21770,149319
107927,65894
23444,16061
3442,113784
90022,54551
100650,91989
16943,52360
21874,97053
44831,24341
95110,101471
126072,104803
56299,63712
65590,126461
148216,142625
86418,127103
1592,107899
83487,32964
1184,94326
116766,144374
81191,94246
71811,122288
42586,58668
136525,6576
117786,65736
93096,128317
93292,190
18369,60760
132729,73036
71184,116766
62443,66310
87874,89375
47826,27342
25230,110811
64642,37925
115420,123684
115390,29682
134881,5679
57712,93010
117655,53434
61819,126579
44051,119822
8402,98701
17993,36046
44607,119479
135596,135596
32220,37253
37253,33141
98701,115262
5556,43916
149513,124011
126579,115339
120170,5556
119217,62683
49732,82471
71136,55042
3763,97497
35627,111772
49413,62103
126461,98618
32964,90491
11051,142106
94326,126676
94246,131885
6576,62882
89375,63977
145829,53494
102738,36231
27342,132828
123684,75064
125165,9852
66244,104671
111289,127362
72289,147096
85001,148073
37483,147112
65466,85653
134103,21375
70707,26540
11636,90979
141443,27568
127546,47301
20233,37396
115339,102188
62683,44051
55042,117655
84242,8402
21883,141443
55502,57712
97497,115390
82471,11636
111772,127546
43916,70707
62103,66244
53494,72289
77543,148216
36231,145829
75064,1592
147096,65590
9852,86418
127362,126072
85653,44831
104671,62443
148073,21874
131885,100650
63977,71184
98618,3442
62882,42586
126676,23444
132828,90022
38259,81191
42389,1184
54795,16943
58146,56299
26203,83487
87259,95110
47903,134103
25424,47826
120418,65466
74641,25230
14611,115420
116036,37483
87002,111289
101471,85001
97053,64642
113784,134881
52360,61819
54551,55717
16061,115423
149319,17993
63712,20233
65894,32220
128848,44607
3060,963
105503,29704
84635,27941
48432,123662
43565,71136
107053,35627
32282,49732
27900,3763
11767,49413
137230,11051
89747,88162
22145,119217
99510,116036
135223,74641
42713,2198
16040,49585
1632,21886
143810,30364
84858,146769
90934,30621
13823,21559
127103,1611
2946,78675
142625,79749
107899,37889
128197,103369
39115,83600
104803,137870
24341,134007
49585,42731
30364,31218
145295,107053
68378,135223
7518,117513
23376,16040
114870,128848
27768,48432
100390,3060
135616,14720
61517,85452
21559,61517
85452,27768
78675,23376
14720,100390
79749,7518
103369,135616
39270,68378
83600,77439
134007,145295
99098,10285
31218,59568
136805,26203
77705,47903
47780,58146
94498,21883
24910,25424
130958,84242
136668,8467
22844,149513
67351,120170
140010,14611
9439,120418
25907,87259
145959,54795
54105,122531
42731,42389
137870,55502
58999,77543
103206,38259
22797,87002
4704,94849
90879,105955
130492,52054
53689,87253
119110,76079
125031,38002
76079,123321
52054,44645
125635,118642
38071,100059
123321,114541
118642,21770
40098,132107
44645,107927
92438,17921
37889,71811
91989,93292
1611,117786
30621,18369
21886,136525
2198,132729
146769,87874
10285,125165
77439,102738
59568,108571
122531,48444
8467,93096
55717,114870
57865,32263
104378,89730
73161,68069
31454,82307
118535,31454
84661,84661
23359,59536
59536,73773
11697,23359
82307,128890
32263,21385
68069,116843
110405,113602
135098,911
144437,82459
108460,98590
142105,18720
138825,97463
80861,15128
88385,136574
49228,51956
54999,25458
1157,82295
5978,69347
35542,134265
97106,64294
39905,111226
128019,29550
104252,125362
114592,13525
74050,120803
86756,86466
49729,97469
121761,58690
96882,4204
46372,64918
28253,15806
28947,5065
102999,78422
54058,130178
70966,32367
16481,35186
40002,40002
32367,49729
78422,96882
35186,54058
130178,121761
5065,16481
109124,74050
15806,104252
52807,86756
89730,27578
74075,18514
64918,22849
105605,28253
90066,96435
58690,28947
86466,46372
29550,102999
120803,70966
111226,128019
125362,86892
64294,39905
13525,110405
134265,11697
83427,97106
69347,144437
97463,142105
136574,80861
98590,147611
25458,63109
82459,114802
51956,19733
15128,88385
18720,138825
116843,108460
911,1157
21385,142015
113602,5978
14610,12776
128890,142761
88012,53593
97469,95356
4204,73009
82295,78140
73773,86870
76440,20416
12776,106535
57423,8754
132679,62280
90032,71481
53593,14610
112707,45861
95356,76440
45861,35542
71481,135098
8754,114592
20416,52807
78140,74075
62280,105605
73009,57865
86870,90066
106535,104378
142761,118535
63620,73161
142015,88012
143999,83427
138563,109124
19733,49228
147611,138563
114802,54999
22849,143999
63109,63620
18514,132679
86892,12041
27578,90032
96435,64837
12041,57423
64837,112707
71171,10754
34224,92495
57385,41892
94434,113195
45607,114222
50537,39966
1258,73547
139337,29919
93774,144166
68863,133091
60438,34951
76371,100714
28529,130808
142993,133811
92680,128723
88566,115230
139939,103607
112515,28445
46540,91442
83421,106799
24215,64318
95881,2300
47427,5485
15388,66964
1969,102599
64318,47427
91442,17071
11887,15388
28445,59171
2300,1969
5940,29076
5485,112722
29076,59135
102599,90167
17071,59382
4912,29130
59171,80293
112722,66499
21454,113484
29130,21454
37001,37001
80293,23247
23247,145659
72944,120560
66499,7314
9222,101711
129635,129689
103607,90265
128723,39842
132335,120035
133811,133409
100714,64187
1365,35447
34951,94982
130808,60539
67348,76600
133091,122101
29919,129748
114222,80086
144166,97914
9994,138683
79126,62622
30813,53190
23020,9664
105998,138965
86483,17828
66964,35512
83066,30994
100637,145573
7469,140422
115230,117934
74053,53379
140771,31403
99214,59364
84497,144327
4437,48390
31904,107619
83876,97518
95860,63664
77976,24215
35457,8553
45920,95881
59832,83421
44331,133353
139659,112515
123297,86483
59713,83066
57639,5940
84495,7469
73547,44886
131813,100637
125990,105998
108925,88566
53407,10792
143218,42781
147131,76371
100627,131137
21235,35996
41892,93774
39966,140719
113195,45607
92495,139337
109802,50537
59256,71171
35996,93632
140719,113893
112521,34224
10754,94434
13026,112521
131137,57385
42781,100627
88161,143218
42209,62337
90396,121942
84123,93491
10792,62009
106357,12445
107619,17938
97765,123371
352,61027
69180,106602
132765,14311
119485,125521
126772,141010
103910,76773
138449,78087
17791,82631
1424,85171
124361,4637
136777,87373
48390,117962
97518,81163
144327,60544
63664,62001
31403,98718
135375,68077
53379,59099
6535,145773
8553,89222
102702,49543
35512,53710
50244,94545
145573,9690
117934,80506
50023,109004
140422,117842
30994,131813
3615,98734
138965,66483
90167,35132
17828,59713
15765,57727
59135,84495
59382,59832
64187,67348
120035,132335
60539,35457
39842,95860
145659,140771
101711,4437
120560,83876
140851,30491
7314,31904
118242,84497
146774,118242
26553,140851
30151,9222
129689,72944
76600,11887
90265,129635
122101,74053
80086,99214
63497,146774
129748,58219
90231,26553
146752,146752
27967,133357
133357,90231
20204,20204
78986,17888
17888,63497
116297,79854
79854,33911
101583,101583
138683,116297
35447,26283
133409,22333
94982,78986
97914,27967
33911,37426
62622,127205
9664,85936
106799,73702
113484,5083
44886,123022
133353,128652
59364,50560
124204,30715
61330,57010
5688,57980
23870,51198
73477,33803
88507,72825
129091,123297
15329,57639
92458,44331
64992,45920
94109,77976
93632,103820
136836,47532
113893,64635
969,99788
62337,104296
101291,102411
121942,97044
54560,47241
117954,30151
93491,4912
12445,15765
40008,102702
123371,6535
142821,50244
94465,3615
103740,50023
109004,135375
46704,124204
53710,136777
89222,132765
82631,352
14311,124361
9690,17791
106602,42209
125521,138449
78087,73477
141010,103910
73888,1424
60972,69180
84212,126772
146333,5688
65882,119485
107662,61330
81163,97765
76773,106357
87373,84123
85171,139939
145773,90396
141383,88161
49543,129091
94545,60438
80506,15329
58512,88507
61027,92458
17938,94109
10317,1258
62009,64992
121363,68863
137525,59256
117962,142993
60544,30813
98718,92680
59099,23020
4637,79126
68077,1365
62001,9994
83381,109802
30673,13026
85826,28529
47849,46540
129245,23870
119728,136836
85936,54560
37426,969
97044,147131
5083,53407
102411,101291
50560,40008
104296,142821
64635,58512
103820,94465
99788,108925
30491,21235
47241,125990
58219,103740
127205,46704
123022,4970
141353,141383
128652,90092
57010,30673
33803,56949
57980,85826
30715,129245
47532,141353
72825,119728
35132,47849
98734,83381
117842,65882
66483,73888
4970,84212
51198,137525
90092,10317
56949,121363
57727,60972
53190,146333
26283,107662
73702,117954
22333,139659
90135,12308
21697,128082
57434,18388
115647,124095
121772,13793
63891,144595
114154,30312
116097,75719
81715,75060
544,102525
82856,110947
40451,117663
142782,13501
25638,32189
121583,78756
115074,124181
57672,140962
38842,139526
4693,38314
132295,141177
118811,106285
81815,50873
120882,86880
89001,47739
134886,33984
72508,72120
90905,129013
19445,56770
288,95898
144016,19510
135653,139982
54665,75966
53781,138160
73843,72633
101600,99248
65753,22185
127879,40894
112206,27576
60212,26444
142157,40280
90871,110789
144259,3340
7561,50826
13711,6233
43767,71083
46850,34525
124897,518
139444,45478
15701,14206
55334,140061
111216,140218
82983,38406
62462,14617
95022,95687
35862,127820
13793,75492
12308,85735
124095,66832
128082,79776
70042,98997
18388,20953
140345,77158
102525,68701
117663,94041
120805,134900
13501,102913
124181,26977
3145,22580
140962,21841
90390,117757
106285,90791
40894,38701
40280,107024
27576,86821
141177,102511
139526,14281
20953,53173
38314,126655
77158,31056
26444,106816
68701,87834
71083,123621
94041,55417
518,61860
14206,142607
85735,1959
134900,86954
24408,69160
102913,123501
55855,114154
26977,81715
117757,42167
22580,63891
58095,115647
108154,20110
99072,57434
14828,121599
54674,121772
129424,70510
92098,78439
71491,90135
69088,6814
126147,57034
70257,107077
91483,38989
144505,112245
134655,25260
35330,83924
94286,95371
47759,104502
98997,93455
60095,111447
66832,65419
34525,7537
45478,60031
27665,93514
50826,110613
39590,25738
93111,16278
17445,14828
3340,137189
6233,90875
110789,40195
13837,116097
92630,544
28005,141620
22185,65498
59951,83495
99248,7806
50873,46707
33984,80388
86880,70634
78756,106973
47739,74646
32189,2269
110947,113269
129013,21638
6531,111765
56770,46078
72120,70613
95898,71991
138160,10744
19510,110445
75966,116895
72633,72483
146461,13809
139982,49093
41444,72212
6661,127900
87471,40393
79776,92293
99887,119375
24493,9564
11643,47335
43771,43070
92774,85673
126079,49845
83169,23881
30312,88581
139209,27702
50061,86090
135854,144244
144595,85701
75719,137373
115709,15793
130479,41626
76992,139453
94363,24469
43414,2571
120774,118750
9803,3773
114926,76985
57872,87044
3764,81030
58193,45410
20207,73602
23963,57878
47353,54114
97006,36181
90875,110970
93514,92536
69160,146677
60031,68244
86954,135157
142607,63560
111447,143530
7537,120534
25738,139444
100063,92083
125911,112206
21841,65753
90791,142157
107024,134886
95687,90871
38701,46850
55844,144259
96023,57872
105555,7561
95173,76992
10606,114926
129104,3764
33497,9803
14281,43414
126655,11643
41475,134655
31056,91483
53173,120774
102511,20207
20779,47353
86821,69088
14617,70257
140218,144505
127820,43447
140061,144593
97272,58095
38406,89127
102071,125911
75492,95173
144593,96023
89127,10606
16278,27789
110613,129104
137189,44188
40195,41475
123501,33497
70510,55844
1959,105555
78439,100063
6814,99072
123435,54674
72732,92098
136102,126147
26950,71491
29893,129424
64024,97006
111550,112299
52877,25638
12421,115074
24843,142782
51438,82856
130402,106038
84112,128252
50778,40451
52876,57672
76388,132295
37061,38842
24250,121583
2195,23963
33144,58193
72800,23756
149491,4693
56561,120882
71991,72508
44615,89001
70613,81815
10744,71884
25920,90905
137599,288
19208,135653
66601,73843
100451,54665
48014,101600
65273,53781
103859,127879
14961,13740
23788,25975
70592,37932
38989,108644
4270,144016
107077,82526
104502,121218
83924,19445
112245,79082
95371,118811
123621,73318
61860,81190
44188,140192
27789,10388
65419,16774
87834,145572
55417,41726
93455,125971
57034,35693
25260,146967
106816,108183
18033,91853
43447,64877
112299,71291
23756,146329
71884,34206
79082,86740
121218,105084
41726,112994
140192,113535
125971,60884
10388,68197
106973,136630
80388,69791
2269,17349
46707,7776
113269,48533
119657,60212
111765,124897
139806,15701
46078,82983
21638,20285
13809,62462
127900,111216
72483,95022
49093,135854
74646,55334
70634,50061
145572,43767
106038,139209
141620,13711
42167,115709
83495,126079
20110,130479
35522,94363
127309,43771
7806,24493
65498,94286
128252,24408
16774,60095
81190,47759
48533,99887
82526,87471
108644,3145
7776,41444
112994,120805
35693,6661
105084,92774
68197,83169
113535,35862
76985,70042
137373,6531
3773,140345
24469,90390
118750,13837
45410,28005
87044,59951
37932,146461
81030,92630
57878,17445
36181,39590
92536,27665
1505,93111
146677,97272
135157,102071
143530,18033
20285,20779
120534,55855
92083,35330
68244,108154
13740,21697
54114,123435
110970,19208
73602,100451
2571,14961
139453,51438
15793,12421
17349,50778
85701,24843
41626,23788
144244,103859
27702,48014
23881,66601
47335,4270
49845,70592
88581,65273
86090,130402
136630,26950
34206,84112
71291,52877
86740,64024
146967,37061
91853,111550
146329,24250
69791,29893
9564,72800
92293,2195
72212,149491
40393,25920
119375,56561
64877,44615
108183,139806
60884,127309
25975,119657
73318,35522
121599,137599
116895,72732
72883,33144
110445,136102
85673,52876
63560,72883
75060,76388
43070,1505
133122,92161
12809,9972
131114,17068
4827,124973
105707,93204
24008,36580
