path1,path2
106749,86966
88637,94600
107532,39337
4201,32658
126342,126966
123473,31045
63375,2400
86024,54443
113500,110928
4818,46706
24519,54775
47268,128729
67779,91962
12649,48627
135817,3327
77207,85901
8281,118936
3231,31985
103070,64493
26437,145584
91697,133142
147094,9431
83599,27782
73570,77970
2627,42901
146432,140681
49382,69375
72363,93718
61817,106617
104535,23898
105022,123888
15136,27235
84844,132845
24140,85009
99850,52813
38623,105490
102784,74802
87332,42573
119191,145815
108473,11320
82713,55489
101795,77507
110120,53691
65997,33974
129591,49829
78895,55438
69307,131930
143132,17314
5137,42455
27912,10879
69964,81759
45538,83482
2735,61809
134967,44823
144169,44470
53741,72684
129633,127157
114051,105664
116420,56761
43130,16992
24148,48574
33675,65115
144018,59622
18344,9224
63857,110072
88191,134200
87607,41356
144461,17573
129496,4106
5329,54981
111469,129737
149728,48884
82054,102079
77945,24277
31899,113345
119958,97308
117892,35543
112629,106368
138979,57007
142400,136744
20104,139210
21718,139350
9704,4567
13005,128010
74242,10579
92385,82987
134022,34024
44157,147154
31528,54908
87036,39615
80985,140954
145192,64963
67803,100291
9493,27610
131883,60432
139521,127094
15165,113640
58023,111735
87659,85648
116833,52823
34739,111771
127136,30453
82249,41424
80012,4317
128682,122149
43815,36560
13136,54255
50598,37918
102299,136955
93638,15215
81797,38966
7170,108591
22537,48118
36792,3213
21039,149272
126010,67665
54675,113743
63696,146095
50170,88379
10916,106504
89918,58338
53132,9646
136363,31057
15331,125183
34353,85904
77360,52762
131513,33543
133655,48946
74178,82403
33640,141439
22479,27893
58713,68482
47953,70736
46519,18394
120298,43736
76521,1867
135856,90199
114942,110061
98478,82628
67003,84941
48738,23203
114146,121985
75557,138188
79114,19311
18346,102578
113082,76364
39188,8228
100572,109743
141342,144179
23389,136693
32624,111197
11210,4031
109186,38953
39520,45795
84601,100069
71162,17819
4237,34523
22347,51943
140645,57260
74695,130419
118428,52585
144901,149828
116026,60904
46903,137461
116240,111454
77507,145830
524,107532
48351,106749
77032,78374
61153,88637
54670,139217
91356,4201
142627,63375
72586,126342
71771,9332
40044,95733
37783,75190
123150,3231
57336,101311
117232,98478
95186,91697
93193,67003
112584,114146
126737,63696
70975,135856
118597,54675
23086,50170
24782,36792
70419,75557
138997,48738
20101,18346
77530,49382
65432,23389
102844,10110
111021,34361
27417,37400
57652,109186
119941,33860
73498,2627
114660,103070
9332,46084
22825,120298
9224,126010
109743,58713
34024,89918
3327,21039
47211,10916
25842,114942
113423,28938
2381,84195
100510,121213
133960,110206
83666,35276
149288,47984
45425,71879
20234,62530
119813,119076
44254,31478
76528,36391
132415,138997
91962,18308
141064,123150
82818,58549
1276,35078
32658,118668
31045,2381
39337,25842
2400,70407
94600,113423
54443,47211
112543,132415
110928,100510
86966,76528
60746,141064
46706,60746
14901,112543
97249,14901
133573,3417
19363,93775
39087,93432
96484,72937
92341,34205
147146,113259
93775,141137
128729,12889
48627,148030
93432,105402
3417,11876
54775,92341
126966,39087
36239,147146
77910,125079
32339,32598
111407,70419
35835,102622
22219,22219
4859,85411
102622,35835
99673,32339
133662,36239
101311,82818
81209,97249
46084,19363
127559,96484
88060,133573
74961,79875
133122,104108
132346,87464
58821,117499
88266,61631
46427,99053
8261,105451
95352,115763
99048,63617
65271,51075
72034,131539
27241,74552
100397,130381
73,62745
123149,115463
109713,23244
36894,4185
16054,101786
30202,46737
24008,40192
76277,115278
70846,82264
105707,95303
30136,42487
143229,35862
12809,95022
131114,62462
4827,111216
18427,55334
8963,135854
58848,30312
37044,139209
47726,50061
101905,124897
120167,15701
40844,120534
114992,82983
32195,139234
93111,134945
97272,114364
140061,34877
140218,126082
38406,79130
14617,46536
95687,129486
127820,5454
14206,125959
518,149131
45478,75311
27665,55650
39590,127088
50826,27820
3340,21791
110789,2765
40280,54686
26444,34579
27576,36537
40894,29372
106285,2819
141177,76970
38314,51872
139526,149058
140962,112613
124181,134652
3145,98526
41444,114714
120805,23682
13501,8365
32189,63249
78756,30779
47739,143137
86880,17138
50873,57075
33984,46900
72120,137187
129013,97357
56770,115695
95898,94314
60018,58973
143696,53319
4499,10246
18804,82673
99742,69436
10314,103828
24715,69238
7902,64408
62695,128895
70801,17606
132246,129970
38942,11477
115000,49415
65845,12133
12949,111002
48999,90479
3199,53004
111383,117217
148270,115328
67923,10314
1100,33390
133764,55447
56641,77681
9334,109415
121091,126217
48265,100261
77942,57341
45725,89939
2752,130599
67020,43397
80175,109147
64067,87282
91089,111916
43152,84079
245,114974
5264,146046
24914,64347
62505,68934
115673,73823
46776,9979
96353,123921
29056,40197
9458,14888
24437,132122
80550,26595
7823,91927
96375,35363
36638,56106
19241,5408
120396,48872
84334,129499
108752,113363
35563,21040
117078,82702
123831,66929
106635,60482
57089,40490
138324,65159
33844,146693
142573,74994
48619,35271
81605,6471
141129,129147
58658,1013
123493,53605
34012,78854
117377,105546
46316,54634
78916,48757
97819,112726
58920,43262
23762,20285
126185,143530
62804,135157
89691,63560
37927,23099
68549,46490
120566,3786
147983,651
70824,79155
26298,85768
80976,44192
39606,135723
26477,139444
52378,112206
130320,60212
21211,92083
16555,65753
36079,101600
24601,73843
73172,53781
64667,54665
51376,135653
61455,90905
86453,288
92053,144016
25900,82526
4652,121218
13648,118811
109451,132295
123406,73318
37149,57672
50477,38842
124088,4693
139524,81815
140059,120882
2693,89001
113960,72508
94165,134886
19981,142157
38066,90871
9474,57872
55219,144259
98688,46850
11945,43767
135648,13711
132555,7561
114172,114926
2067,9803
123241,20207
93649,120774
103408,70257
29562,144505
44156,91483
95066,134655
98202,11643
81410,24493
49859,99887
129017,87471
61789,20953
139389,38314
63724,77158
134178,26444
17339,68701
79448,71083
74945,40280
25153,27576
133288,141177
57152,139526
72186,90390
56848,106285
10569,50873
94758,99248
17244,59951
1818,80469
62847,36638
139982,134207
75966,19241
72152,80550
59391,29056
21139,46776
13028,62505
47597,81410
108518,138453
42617,106635
118718,49859
39446,117078
146461,9458
59951,35563
117137,48619
54048,19063
134207,141129
99840,98449
147311,34088
12979,29885
87859,127481
22877,44572
117879,8495
109949,123149
64756,148211
28005,27241
13837,99048
92630,72034
17445,12809
6233,100397
71083,143229
34525,131114
94041,35359
66832,18427
79776,105707
98997,24008
20953,90522
77158,16054
68701,114992
85735,30202
134900,76277
102913,120167
26977,18033
22580,101905
21841,88428
117757,47726
75492,58848
90791,70846
107024,4827
14281,30136
88428,73
20779,109713
18033,47102
102071,98749
90522,146780
148211,108752
44572,120396
29885,147877
114126,147311
34088,117879
19063,12979
99086,22877
146780,32195
147877,17445
98749,39590
8495,93111
47102,27665
127481,50826
98449,6233
24710,3340
131773,13837
116529,110789
2243,40894
23195,22185
149243,28005
55896,117137
121977,64756
135430,54048
120475,99840
64218,92630
5105,109949
109852,87859
91336,36894
35359,40844
26032,102071
134247,38406
59168,20779
44223,86821
26544,55844
133139,38701
18490,95687
109991,107024
7002,14617
523,127820
106029,140218
101818,97272
128725,45478
57456,34525
116442,518
12049,66832
85356,134900
107133,60095
106456,102913
6021,55855
89426,26977
114513,117757
106003,22580
76612,58095
17437,108154
53098,99072
60928,14828
19956,54674
131415,92098
21695,129424
59944,71491
30962,97006
55110,126147
21424,69088
55562,47353
125262,58193
77797,23963
15715,25638
99483,121583
139217,112299
127571,115074
131078,23756
134964,3764
123528,76992
71148,94363
135999,43414
56059,43771
142402,92774
48389,6661
111703,41444
34523,124181
79375,13501
82361,117663
82153,120805
143432,3145
121185,140962
76723,78756
95373,86880
143677,33984
118423,47739
81304,32189
141892,110947
30019,140345
99999,102525
2753,128082
108048,124095
102923,18388
103868,70042
134769,106169
138529,27639
70752,48208
10929,52645
104081,13793
60251,12308
60933,75060
139121,144595
101633,75719
16858,126079
7303,83169
34768,115709
56379,130479
52512,94286
6288,35330
57516,43447
104016,144593
18111,89127
76365,21841
4886,125911
118379,90791
105402,95173
109280,96023
40791,33497
129276,102511
143842,51662
133922,8963
15590,91336
78331,26032
86701,109852
109122,59168
53827,64218
121498,44223
142279,131415
67320,26544
122353,21695
38762,55110
108076,59944
27424,21424
45609,30962
51954,18490
135634,125262
117403,7002
65644,76612
139999,109991
60836,133139
71376,60928
148780,17437
60230,80976
43153,106003
16009,39606
134192,114513
67661,26477
95009,89426
19871,12049
136585,128725
148675,85356
51477,135817
17912,57456
42830,101818
73004,88060
68548,106029
49080,116442
40953,36079
143565,13648
21974,37149
26588,109451
32146,106456
105751,123406
56670,107133
149409,6021
98583,24601
28411,16555
10612,89691
77724,51376
85440,62804
138233,37927
2452,116529
138691,68549
142335,2243
101789,70824
84295,55896
53335,53098
23783,19956
59246,120475
96783,5105
65034,134247
55718,135430
66681,133122
146007,149243
83234,88266
130536,23195
10652,46427
39374,24710
95508,117377
62437,123493
132504,81605
72781,142573
146046,123831
102280,33844
64347,46316
9979,131773
68934,78916
139397,138324
143754,97819
68943,57089
38889,123241
76478,58920
121009,114172
113830,93649
149418,29562
83609,64067
149775,103408
8038,80175
14915,127702
95549,49080
114974,136585
83624,120670
84079,134192
110201,95009
89916,139999
109175,117403
128432,148780
130599,76723
126217,102923
89939,121185
100261,82153
77681,103868
46900,82361
55447,143432
17138,71376
30779,56059
90479,60836
57075,135999
137187,73004
58973,71148
21040,67661
129499,19871
10246,68548
69436,148675
53319,11530
94314,51477
82702,38066
115695,92053
17606,4652
66929,73172
103828,86453
64408,98688
74910,2067
69238,23762
82673,61455
117603,55219
56106,11945
91927,9474
132122,40082
5408,135648
14888,40953
123921,67020
73823,45725
15290,74945
111916,2752
109147,43152
48872,17339
43397,63724
104961,5264
87282,61789
74152,24914
40197,95066
26595,245
35363,91089
123720,44156
70778,98202
50424,129017
15861,108518
355,115673
78542,7823
58940,13028
69737,96353
75490,47597
27739,118718
32892,21139
14242,75966
35428,39446
68091,138160
109425,139982
55642,72152
60865,62847
72787,143696
121985,19510
120670,95898
11530,82516
40082,60018
127702,82958
138453,104714
80469,17662
99248,86325
22185,111649
90390,56770
87471,6531
6661,129013
99887,72633
47759,146461
60095,96375
24408,24437
94286,84334
24493,99086
43771,58658
11643,34012
43414,8261
9803,114126
120774,95352
91483,58821
70257,65271
69088,132346
71491,74961
92098,121977
126147,26298
99072,147983
54674,52378
129424,21211
97006,64667
112299,25900
25638,50477
115074,86024
57672,139524
132295,94165
38842,2693
121583,131078
23963,123528
47353,113960
20207,17912
58193,19981
3764,124088
114926,140059
76992,127571
7561,134964
115709,42830
126079,48389
92774,13951
94363,142402
130479,111703
83169,79375
30312,134769
75719,70752
75060,2753
102525,141892
110947,118423
117663,38762
140345,27424
6531,32146
111649,45609
82516,143677
104714,51954
99545,60230
117217,95373
8365,81304
36537,108048
74552,40453
29372,138529
23682,99999
2819,10929
112613,72787
51872,104081
106169,142279
18388,60251
128082,139121
12308,121498
124095,101633
27639,30019
149058,122353
48208,108076
82264,146007
98526,10612
62745,138233
54686,95508
23244,85440
101786,67320
2765,130536
4185,86701
63617,15590
105451,38889
61631,95549
87464,62437
65159,39374
104108,78331
53605,133922
117499,8038
27820,143842
55650,34768
129486,6288
75311,56379
46737,149775
115463,15861
40192,52512
46536,57516
149131,18111
48757,78542
79130,118379
34877,58940
115278,355
126082,69737
114364,104016
42487,76365
134945,129276
62462,7303
139234,109122
20285,16858
82983,53827
15701,10652
55334,83234
50061,77724
43767,28411
139209,23783
13711,96783
144259,9334
90871,65034
46850,121091
60212,149409
142157,55718
65753,77942
112206,79448
92083,48265
139444,98583
120534,56670
124897,66681
111216,105751
95022,26588
135854,135634
144595,43153
13793,65644
35862,16009
52645,143565
95303,25153
134652,134178
114714,139389
130381,57152
34579,133764
51075,56848
115763,94758
49415,132246
111002,62695
53004,17244
131539,59391
63249,42617
115328,72186
143137,133288
33390,56641
57341,67923
23246,111383
35784,84295
82958,59246
19510,53335
138160,2452
72633,72781
70042,142335
86325,83624
76970,109175
17662,48999
12133,148270
97357,3199
129970,89916
60482,101789
11477,138691
99053,132504
40490,102280
128895,68943
25213,76478
98296,14915
146693,83609
79875,113830
1013,123720
74994,139397
40208,121009
80589,143754
35271,149418
129147,70778
3875,32892
6471,109425
5784,35428
4260,40208
78854,98296
85768,14242
105546,25213
125959,74910
127088,117603
5454,74152
54634,15290
112726,110201
135723,104961
46490,128432
143530,65845
63560,10569
3786,38942
23099,70801
44192,24715
79155,99742
1112,35784
651,99545
1505,18804
146677,7902
92536,1818
36181,4499
54114,72120
101583,98997
73602,47759
45410,79776
118750,94041
2571,85735
24469,14206
139453,140061
3773,75492
76985,24408
87044,71884
81030,79082
37932,19445
108644,108644
144016,76985
135653,37932
288,87044
19445,118750
121218,3773
79082,24469
118811,53190
81815,2571
71884,45410
90905,81030
72508,57878
120882,36181
4693,110970
23756,92536
89001,1505
134886,68244
57872,13740
134655,54114
35330,73602
55855,25975
43447,127879
144505,146677
108154,1112
144593,4260
58095,3875
89127,5784
125911,80589
95173,68091
38701,27739
86821,55642
102511,75490
55844,50424
96023,4886
105555,40791
73318,60933
82526,109280
73843,17636
54665,60865
101600,21974
53781,132555
127879,126185
13740,120566
25975,46519
57878,77797
68244,523
135157,130320
43262,1100
21791,12949
113363,115000
109415,23246
30151,139453
58219,21454
26553,66499
146752,72944
133357,23247
90231,80293
129748,37001
80086,39842
122101,60539
76600,120035
60539,145659
94982,101711
35447,120560
133409,140851
64187,99214
59382,84497
29130,31904
80293,4437
66499,140771
23247,118242
145659,7314
120560,146774
7314,26553
101711,30151
129689,129689
90265,76600
39842,90265
120035,122101
37001,129748
72944,63497
9222,80086
140851,97914
118242,94982
84497,59382
4437,133409
83876,29130
140771,64187
99214,35447
31904,62622
30491,9664
99788,138683
64635,33911
47532,90231
30715,20204
50560,133357
102411,27967
104296,146752
47241,58219
97044,47241
37426,30491
127205,83876
27967,103820
78986,99788
20204,50560
17888,128652
63497,102411
79854,5083
138683,97044
97914,104296
116297,64635
26283,30715
22333,57010
61132,123022
73702,127205
85936,85936
48195,37426
119728,78986
141353,17888
5083,116297
123022,79854
128652,101583
57010,26283
56949,46327
85826,22333
30673,73702
106535,48195
20416,112361
78140,141632
73009,87920
62280,79946
71481,95864
8754,36530
86870,145568
115105,41516
47849,122490
129245,138905
72290,62338
141632,84368
148732,61132
30444,119728
71058,129245
87920,141353
49953,85826
79946,106535
138905,8754
41516,62280
62338,78140
122490,86870
145568,123003
95864,148732
38211,115105
36530,20416
37276,71481
22265,73009
126725,48044
13037,57060
125823,30444
18098,18098
118361,95015
14410,118361
95015,305
305,14410
57060,13037
138418,22265
48044,38211
123003,126725
112361,125823
84368,71058
46327,37276
110970,49953
33911,72290
62622,56949
53190,30673
9664,47849
146774,138418
17921,19825
71811,36345
81191,12990
1184,67641
16943,144031
21874,86872
100650,133081
71184,19816
3442,117332
90022,9529
23444,54953
42586,22721
107927,85374
132107,130828
114541,126945
21770,32478
93292,95814
48444,147458
26483,79354
100059,73782
118642,92355
44645,137889
123321,90032
38071,117786
109605,12041
46757,132679
64643,18369
98863,136525
53159,42586
78100,90022
93536,81191
40319,16943
59028,100650
125635,3442
52054,23444
87253,107927
76079,17921
125031,132107
53689,21770
90879,48444
130492,114541
119110,100059
91535,15342
78572,126447
2999,26483
146417,118642
89011,108571
14492,109605
115409,59028
66181,38071
96448,27345
38718,125635
64544,40319
78631,64643
58096,93536
126447,53159
95814,190
79354,125541
92355,78100
103524,107793
137889,89595
93096,128317
90032,105366
12041,58668
18369,94246
117786,122288
136525,77232
132729,107899
132679,128197
87874,13823
62443,2946
44831,1632
126072,143810
56299,84858
65590,90934
86418,94849
148216,18483
145829,6576
1592,65736
83487,66310
116766,60760
66310,98863
190,73036
107793,46757
125541,123321
40098,38002
94849,125031
49847,38318
90934,52054
26513,17129
1632,81779
76348,87253
134684,99510
66417,135223
143607,66417
17129,42713
99510,43565
81779,117513
22145,76348
32282,26513
89747,49847
27900,23819
137230,134684
11767,16040
136805,39115
145959,128848
58999,3060
54105,84635
94498,48432
77705,105503
25907,137870
140010,42731
47780,134007
24910,99098
22844,31218
103206,11767
136668,27900
22797,32282
92438,107053
67351,22145
130958,89747
43679,137230
12561,25907
17627,136805
123804,77705
54298,47780
21534,94498
110101,24910
4704,130958
9439,136668
107053,12561
135223,103206
42713,43679
117513,123804
16040,22797
128848,67351
48432,140010
3060,9439
105503,76079
99098,90879
84635,119110
43565,110101
23819,91535
105955,2999
38318,89011
38002,115409
27345,15619
108571,14492
73036,52004
60760,146417
128317,78572
65736,21534
105366,92438
89595,4704
18483,130492
77232,53689
128197,64544
84858,96448
13823,78631
143810,44645
39115,58096
2946,38718
107899,66181
122288,38758
58668,95717
6576,37035
94246,121345
89375,138018
95110,25287
134103,65353
47826,89509
65466,54298
63620,17627
5978,22844
12776,54105
142761,145959
53593,134601
68600,58999
120690,143607
112707,105955
95356,40098
45861,116766
76440,1184
57423,83487
64837,56299
114800,21874
138341,62443
118319,71184
73782,132729
85374,87874
19825,47826
34854,95110
22721,44831
19816,65590
86872,126072
117332,86418
54953,1592
73110,148216
9529,134103
68384,65466
128629,145829
133081,89375
144031,71811
144594,93292
36345,93096
126945,103524
147458,118319
32478,114800
38758,68600
37035,112707
15619,53593
52004,95356
20990,76440
121345,12776
65353,63620
138018,57423
95717,5978
12990,45861
25287,142761
10756,64837
67641,120690
130828,128629
15342,138341
31218,34854
134007,68384
137870,73110
83600,144594
137147,10756
90163,133599
138043,144369
32740,102596
141200,40979
76423,48357
38776,110627
148326,38776
96456,66053
85651,76423
16447,32740
133311,90326
145260,138043
144369,96456
58639,90163
120389,29231
137623,51485
48611,1329
52887,141200
24553,65059
125771,111426
91433,69144
134588,101138
41175,99036
57622,131567
25804,89394
73978,77068
78005,18940
54797,6868
80800,116931
82297,125754
127731,97919
41250,28886
94751,51349
77328,148536
103652,119688
140907,86120
41065,111186
124403,142665
28418,113825
3911,134439
3721,3010
93217,49678
13833,3721
77068,13833
29231,3911
101138,41065
51485,120389
69144,28418
1329,58639
90326,145260
66053,127067
110627,16447
127067,148326
40979,85651
17115,133311
48357,93217
78142,124403
65059,137623
88921,140907
532,48611
9856,103652
105975,52887
31952,125771
45669,111996
142352,57622
25137,78005
122755,25804
75783,54797
34193,73978
131567,82297
54849,41250
148536,22004
86120,127731
51349,80800
89394,20990
18940,94751
116931,49361
49678,75988
45506,25235
49361,45506
89509,77328
75988,24553
134439,126956
25235,91433
113825,41175
3010,83384
125754,134588
142665,93588
97919,74506
6868,109979
28886,64979
111186,134595
38225,94397
119688,83600
118737,1415
60918,137147
99036,39924
111426,10229
134944,23906
24395,146873
8571,73223
56545,712
40801,141065
130765,72916
102596,137480
3591,103197
133599,109373
73223,54019
141065,56545
23906,24395
103197,17115
10229,78142
109373,88921
39924,9856
54019,31952
55972,143484
146873,75783
712,25137
126956,45669
72916,60918
93588,34193
137480,54849
109979,118737
42731,99445
134595,142352
1415,105975
94397,532
64979,134944
134601,8571
74506,55972
83384,130765
111996,3591
22004,40801
143484,40091
17901,34004
134454,44783
99445,124521
24899,105467
17851,130096
39075,74316
111614,84945
10141,88214
80447,129875
78558,76692
135416,103432
88233,78558
30518,63615
127137,22466
19783,36020
141461,106867
45532,126474
137692,127137
113725,135416
126474,80447
36020,7273
63615,10141
103432,133580
88214,134454
76692,122755
36762,17901
22466,39330
84945,141407
129875,61272
55124,123646
130096,88233
123646,39075
74316,30518
105467,98873
39330,19783
7273,137692
34004,141461
124521,113725
146001,45532
44783,37023
40091,58748
133580,38225
138988,20916
58748,5887
109899,40071
5887,17851
77349,111614
20916,24899
40071,138988
98873,109899
37023,77349
104403,66267
113571,79747
24747,79400
72914,141703
16185,114308
22449,87468
64609,65533
149825,121015
86983,33690
32587,86983
132580,29726
48834,109673
56604,32587
79747,48834
2436,13854
66267,2436
13854,56604
114795,38226
106867,144371
42576,124561
90050,23320
72415,94476
31618,43576
50501,91128
109673,40505
144371,37051
79400,24790
124561,54969
65533,46832
23320,100888
143887,22449
40505,96218
94476,77574
121015,3232
29726,63825
33690,38261
78863,64609
38261,24747
100888,16185
63825,104403
96218,72415
3232,42576
54969,50501
77574,132580
46832,114795
24790,36762
43576,90050
37051,113571
91128,72914
25560,31618
114308,149825
143202,78863
141703,143887
87468,64497
138663,94928
39151,65141
40029,147497
91793,75252
73503,38875
124329,11923
36908,25290
7991,42449
71569,4346
126805,81987
11923,137536
124167,97391
75252,114298
32040,129467
65141,74728
15048,130197
94928,129836
56322,72129
147497,84632
88286,17219
102583,125273
92211,135146
38875,39935
25290,66030
48003,26088
42449,60546
81987,140691
141467,141467
125273,122282
100072,94235
66030,65967
84632,25560
26088,109455
72129,91793
60546,141955
97391,40029
129467,138663
130197,73536
114298,36908
129836,48003
80123,7991
17219,126805
140691,92711
137536,124167
4346,102583
102613,50108
122282,32040
135146,88286
65967,71569
9875,124329
113222,39151
39935,73503
148889,102613
64497,100072
94235,113222
109455,49560
141955,148889
73536,9875
92711,56322
139071,132996
97024,98795
132996,97024
132254,92211
75254,139071
88675,132254
10562,135439
77514,122415
76298,96044
6585,15048
57268,103495
136786,75254
141932,75945
147272,70516
111000,120850
34577,125226
92996,88675
129752,34577
55004,1356
72670,111000
119969,109659
133107,2468
122415,141936
110679,92996
135439,76298
96044,129752
103495,6585
50108,147272
98795,136786
70516,108722
125226,57268
75945,93263
141936,55004
120850,46788
2468,72670
84513,54894
1356,133107
109659,72310
46788,106331
54894,119969
112583,77514
74728,110679
72310,10562
93263,88752
108722,18082
83332,36741
73914,58214
73196,74144
10975,63753
5242,52002
76892,15358
27258,98696
131904,105878
48595,51852
23274,46951
84816,149927
140898,11822
104259,3063
3063,121146
149927,84816
121146,109065
109065,106087
83878,83878
52002,65768
51852,144062
98696,92454
74144,38754
36741,71294
105878,25166
58214,78703
63753,109283
144062,29531
38754,131904
65768,17183
106087,23274
71294,140898
92454,73196
78703,5242
21699,73914
109283,48595
25166,27258
17183,83332
29531,76892
109292,10975
147011,109292
110425,104259
88752,147011
11822,84513
18082,110425
15358,141932
46951,40485
30593,110696
22788,65420
32153,85888
13367,38386
10591,141527
29612,117076
73746,123495
51228,122403
108831,74987
16759,52354
54047,13367
86226,13971
41873,2240
143671,40154
55155,14969
37838,17719
14969,53418
53418,80671
101651,10591
80671,139928
2240,29612
110696,61131
85888,51228
117076,16759
65420,73746
122403,86226
13971,101651
52354,41873
125808,54047
139928,48047
61131,143671
48047,63
63,55155
65403,65403
96204,37838
40154,96204
38386,23117
23117,32153
141527,30593
123495,125808
74987,22788
17719,21699
149057,108831
121305,123349
2826,22402
21398,36724
55505,19268
97438,7383
44861,68798
60755,107676
142934,110635
142648,116951
73377,28895
47530,149057
29532,127818
40213,30959
7850,79884
145266,26323
65711,44861
334,55505
29001,121305
138255,21398
56294,142934
8804,97438
82204,60755
125835,112583
135155,142648
145930,47530
116951,2826
23983,29532
113467,145266
51688,334
137439,145930
88181,56294
107676,135155
124359,8804
68798,7850
36724,82204
7383,40213
110635,125835
28895,138255
127818,51688
19268,23983
79884,88181
123349,124359
40485,137439
22402,113467
30959,29001
26323,65711
106331,73377
14254,111379
51064,43521
149021,69614
53342,70760
125057,141117
52555,3967
104071,51092
105013,138481
27691,132022
7897,11760
83110,85890
39313,91066
75461,48898
86544,51064
7864,70662
11751,8042
31094,91601
110215,31094
24343,23769
101321,11751
125934,14254
8042,7864
72705,72705
91601,96733
96733,86544
70662,39313
78508,11724
83648,83110
132748,27691
11760,16155
20945,125057
43521,83648
70760,53342
73168,78508
51092,149021
132022,132748
85890,20945
66373,73168
91066,146686
86127,66373
78085,112777
49560,86127
7158,72171
82496,78085
116109,127789
43377,101321
3967,102037
69614,24343
6046,80123
146350,110215
16155,125934
11724,75461
111379,7897
23769,90690
102037,104071
127789,146350
48898,52555
138481,54742
54742,85395
31970,56815
53616,43377
64982,85228
91353,116109
89168,31970
133681,64982
127410,4511
82764,81347
62715,47167
141783,91353
23022,141783
15576,97064
59442,53616
47167,126818
4511,82496
85395,100728
81347,69226
56815,55651
85228,120471
146686,143202
112777,146860
45132,103459
103459,7158
46391,45132
100728,86196
126818,134143
97064,35003
66323,46391
137195,66323
69226,62715
120471,137195
38226,90691
55651,112273
90691,40615
71706,31141
90601,71706
29262,82764
20173,23022
128889,127410
76524,137389
61929,29262
31141,140269
112273,61929
134143,133681
72171,15576
86196,116568
35003,59442
146860,89168
40615,52878
137096,57264
141407,84671
77473,39219
143407,53224
134252,47002
103011,131086
58591,5136
97112,16845
61272,90237
56834,99425
69788,6898
57264,4904
89556,27062
45562,86179
114666,139786
145178,137419
