path1,path2
121985,60836
72787,95009
125183,139999
146095,117403
85904,148780
23203,76723
17636,95373
148030,81304
109280,108048
60865,118423
67320,143677
130536,45609
10652,32146
85440,51954
138233,60230
2452,135634
138691,43153
142335,65644
101789,16009
84295,120670
53335,40953
10612,67020
28411,43152
23783,2752
59246,45725
111383,74945
148270,17339
67923,63724
1100,134178
3199,133288
48999,25153
12949,65034
65845,79448
115000,48265
38942,55718
132246,149409
70801,66681
17244,105751
94758,26588
56848,56670
72186,98583
57152,28411
134178,53335
25153,138233
79448,95508
74945,85440
2752,77724
67020,10612
45725,146007
77942,83234
48265,10652
121091,86701
65034,15590
9334,38889
56641,95549
133764,68943
133288,102280
63724,132504
139389,138691
42617,72781
59391,146046
10569,64347
109175,68934
104961,123921
87282,9979
111916,73823
109147,15290
48872,111916
43397,84079
130599,114974
128432,142335
110201,83624
83624,89916
114974,111383
146046,3199
102280,148270
64347,96783
9979,23783
68934,84295
139397,59246
143754,101789
68943,2452
38889,62437
76478,39374
121009,78331
113830,133922
149418,8038
83609,143842
149775,34768
8038,76365
14915,355
95549,104016
62437,69737
132504,50424
72781,83609
84079,14915
73823,76478
123921,149418
14888,121009
5408,143754
132122,113830
91927,123720
56106,139397
117603,40197
74152,14888
15290,132122
40197,26595
26595,91927
123720,5408
35363,74152
70778,48872
50424,87282
15861,109147
11876,43397
70736,128432
18394,65845
43736,38942
34205,70801
113259,115000
122149,130599
90199,104961
125079,110201
72937,109175
52823,48999
93432,1100
48627,133764
3327,56848
47211,57152
25842,139389
113423,72186
123528,42617
19871,94758
67661,132246
95009,10569
134192,12949
120670,67923
136585,56641
40953,121091
143565,9334
21974,77942
26588,143565
32146,27424
105751,38762
56670,108076
149409,21974
98583,109122
96783,7303
55718,23203
66681,59622
43153,52585
16009,56761
148780,61809
60230,65115
95373,32598
143677,3327
146007,25842
77724,48627
83234,93775
95508,19363
39374,147146
89916,39087
17339,55642
43152,109425
143432,27739
75490,70778
92341,32892
147146,68091
93775,35363
3417,56106
133573,14242
19363,117603
39087,17244
96484,59391
55642,75490
27739,96484
32892,133573
14242,92341
68091,3417
109425,47211
79875,78854
104108,129147
65159,6471
87464,35271
117499,74994
27820,146693
21791,79875
55650,65159
129486,117499
75311,104108
46737,87464
115463,61631
23244,105451
54686,115763
34579,63617
130381,51075
74552,34579
36537,4185
8365,23244
23682,101786
29372,46737
2819,40192
112613,115463
51872,54686
106169,62745
27639,130381
149058,131539
48208,74552
82264,29372
98526,114714
62745,112613
114714,149058
134652,134652
76970,98526
17662,115278
86325,114364
111649,34877
82516,126082
104714,79130
99545,46536
117217,48757
63249,149131
30779,129486
17138,5454
55447,55650
77681,27820
100261,127088
89939,21791
126217,2765
109415,75311
113363,125959
129499,105546
10246,53605
69436,85768
53319,44192
94314,135723
82702,23099
115695,651
17606,79155
66929,3786
103828,46490
64408,43262
74910,134945
69238,42487
82673,52645
21040,48208
58973,27639
137187,51872
57075,76970
90479,2819
53004,23682
111002,117217
12133,8365
97357,63249
129970,115328
60482,143137
40490,17138
99053,57075
105451,46900
63617,77681
4185,109415
2765,21040
101786,129499
149131,82673
46536,10246
40192,53319
115278,82702
34877,58973
79130,94314
48757,66929
5454,69436
127088,103828
125959,69238
54634,64408
112726,128895
135723,17606
46490,129970
23099,11477
3786,99053
651,49415
1112,111002
79155,90479
85768,30779
78854,55447
53605,33390
1013,10314
74994,24715
80589,57341
40208,100261
35428,126217
98296,113363
25213,89939
128895,23246
11477,7902
49415,62695
115763,1818
51075,18804
131539,4499
115328,62847
10314,143696
99742,82958
18804,82516
7902,60018
24715,104714
23246,17662
57341,99545
33390,35784
143137,99742
46900,111649
35784,106169
82958,86325
60018,36537
143696,53004
4499,12133
1818,137187
62847,97357
62695,115695
52645,60482
95303,74910
42487,25213
114364,35428
134945,80589
126082,98296
43262,40208
139234,1013
44192,40490
105546,82264
61631,95303
146693,139234
35271,112726
129147,1112
3875,54634
6471,4260
5784,3875
4260,5784
62338,126725
41516,37276
138905,87920
79946,141632
36530,112361
37276,138905
22265,62338
126725,122490
38211,41516
95864,79946
145568,49953
122490,48195
84368,61132
61132,72290
46327,71058
48195,22265
112361,36530
49953,38211
87920,145568
71058,84368
141632,46327
72290,95864
73110,118361
14410,14410
95015,9529
305,95015
125823,13037
18098,125823
118361,30444
68384,57060
128629,18098
120690,305
68600,73110
114800,54953
137889,22721
103524,85374
118319,19825
138341,118319
19825,137889
34854,138341
22721,128629
19816,138418
117332,120690
54953,48044
9529,115105
13037,68384
30444,34854
148732,19816
115105,103524
123003,114800
48044,123003
138418,148732
57060,68600
85374,117332
121345,147458
65353,95814
138018,32478
95717,58096
38758,38718
66181,78631
96448,15342
38718,126447
64544,79354
78631,73782
58096,130828
95814,144031
126447,144594
26483,67641
15342,12990
79354,95717
92355,37035
73782,15619
147458,14492
32478,52004
126945,146417
130828,78572
133081,110101
144031,2999
86872,89011
144594,115409
36345,66181
12990,64544
25287,96448
10756,91535
67641,21534
37035,123804
115409,43679
14492,54298
89011,17627
146417,12561
2999,121345
78572,138018
91535,25287
110101,65353
21534,10756
54298,36345
123804,126945
17627,133081
43679,86872
12561,38758
20990,20990
15619,26483
52004,92355
28418,3721
124403,93217
41065,90163
77328,29231
103652,51485
140907,99036
111996,101138
22004,96456
127731,28418
82297,3911
54797,124403
73978,140907
78005,41065
57622,103652
25804,111996
80800,57622
41250,73978
94751,25804
49361,78005
89509,54797
75988,80800
134439,82297
25235,41250
113825,127731
3010,77328
125754,22004
116931,94751
18940,89509
6868,45506
28886,49361
97919,75988
142665,25235
49678,3010
3721,134439
3911,113825
93217,142665
13833,125754
77068,97919
29231,6868
101138,116931
51485,49678
96456,13833
90163,18940
99036,77068
89394,89394
45506,28886
54849,24899
131567,133580
34193,99445
99445,54849
118737,148536
24899,51349
17851,131567
111614,118737
133580,34193
138988,119688
20916,86120
109899,111186
58748,38225
38225,138988
119688,17851
148536,20916
86120,58748
51349,111614
111186,109899
40071,126474
39075,106867
30518,36020
127137,22466
135416,63615
78558,135416
80447,88233
10141,30518
88233,98873
63615,77349
36020,19783
126474,141461
113725,37023
141461,45532
45532,113725
137692,137692
37023,127137
77349,39075
5887,10141
98873,78558
19783,76692
106867,80447
22466,40071
76692,5887
31618,48834
24747,32587
113571,109673
72914,86983
16185,29726
22449,121015
64609,33690
149825,38261
86983,64609
32587,24747
132580,16185
48834,113571
109673,31618
29726,50501
33690,114795
78863,132580
38261,36762
121015,42576
50501,72415
42576,72914
90050,104403
72415,90050
104403,149825
36762,78863
114795,22449
141955,77574
37051,73536
91128,39151
24790,138663
46832,37051
100888,24790
63825,43576
96218,91128
3232,141955
54969,91793
77574,40029
138663,73503
40029,124329
39151,102613
124329,109455
36908,25560
73536,40505
73503,94235
91793,122282
109455,143887
94235,94476
25560,100888
143887,96218
40505,46832
94476,63825
43576,3232
102613,36908
122282,54969
56322,71569
147497,11923
88286,25290
75252,42449
124167,4346
11923,38875
38875,75252
25290,147497
48003,65141
42449,56322
81987,94928
141467,15048
140691,32040
137536,88286
4346,102583
94928,124167
65141,92711
32040,126805
102583,7991
92711,48003
92211,81987
126805,137536
71569,141467
7991,92211
15048,140691
97024,10562
139071,92996
132996,77514
132254,110679
75254,96044
88675,132254
10562,50108
77514,139071
76298,98795
92996,97024
141936,132996
120850,75945
125226,75254
75945,135439
70516,103495
98795,88675
50108,141936
103495,125226
96044,70516
135439,120850
110679,76298
84513,140898
2468,3063
109659,11822
1356,110425
111000,84513
34577,88752
147272,147011
141932,104259
10975,109292
73196,10975
140898,147272
104259,111000
3063,109659
147011,34577
110425,1356
88752,2468
11822,141932
109292,73196
74144,18082
36741,46951
105878,51852
98696,15358
51852,98696
52002,74144
83878,63753
65768,52002
38754,109065
144062,83878
58214,106087
63753,65768
46951,144062
15358,36741
18082,58214
149927,105878
121146,38754
109065,23274
84816,121146
23274,84816
106087,149927
131904,30593
48595,125808
27258,32153
61131,10591
29612,61131
10591,29531
139928,131904
32153,27258
30593,29612
21699,139928
78703,109283
25166,21699
109283,22788
29531,78703
17183,71294
71294,25166
92454,17183
22788,48595
125808,92454
54047,22402
40485,79884
22402,123349
123349,40485
108831,36724
76892,54047
83332,16759
73914,73746
5242,83332
136786,51228
57268,108831
6585,108722
93263,57268
79884,93263
108722,136786
16759,6585
51228,5242
73746,76892
36724,73914
19268,19268
21398,97438
55505,44861
30959,55505
44861,142934
26323,21398
72670,47530
55004,142648
129752,73377
46788,106331
119969,14254
133107,112583
122415,54894
72310,133107
74728,72310
106331,119969
112583,72670
142648,60755
142934,26323
97438,30959
60755,55004
54894,46788
14254,122415
73377,74728
47530,129752
72705,60546
91601,17219
31094,84632
23769,72129
11751,26088
111379,24343
8042,102037
125934,66030
24343,125273
110215,97391
80123,129836
129836,130197
72129,23769
60546,80123
97391,31094
129467,110215
130197,91601
114298,8042
26088,72705
84632,11751
66030,114298
100072,129467
125273,100072
17219,101321
102037,125934
101321,51064
127789,111379
51064,127789
103459,78085
146860,39935
35003,113222
87468,148889
114308,9875
64497,135146
148889,49560
134143,134143
86196,114308
45132,35003
7158,103459
86127,7158
72171,86196
78085,72171
49560,45132
113222,86127
9875,146860
65967,87468
135146,23320
39935,64497
23320,65967
141703,46391
143202,143202
120471,69226
55651,120471
69226,38226
46391,79747
137195,112273
90691,66267
31141,31141
40615,55651
66267,137195
2436,40615
79747,2436
56604,13854
144371,56604
79400,79400
124561,141703
65533,65533
38226,144371
112273,124561
13854,90691
56834,103432
55124,84945
84945,74316
88214,123646
103432,130096
74316,61272
130096,141407
141407,39330
105467,124521
39330,105467
77473,7273
58591,77473
143407,97112
97112,144107
61272,143407
130289,130289
144107,56834
101058,137096
69788,55124
137096,129875
129875,88214
123646,69788
7273,58591
124521,101058
122755,75783
25137,122755
142352,40091
40278,34004
52036,44783
17901,146001
44783,52036
40091,64319
134454,26314
75783,138142
143484,87655
45669,29912
31952,142352
105975,45669
29912,25137
138142,17901
129712,40278
87655,10784
26314,29685
10784,129712
64319,105975
29685,111426
103011,31952
146001,143484
34004,60918
60918,134454
111426,103011
1415,66053
94397,32740
134595,90326
134601,138043
109979,148326
137480,110627
93588,38776
72916,76423
126956,141200
24553,1329
125771,65059
91433,78142
134588,17115
41175,127067
83384,40979
74506,48357
103197,102596
10229,40801
23906,3591
141065,144369
73223,133599
146873,73223
55972,712
109373,126956
39924,91433
86608,41175
19716,125771
137042,52887
70182,24553
104779,48611
48312,120389
5077,145260
30728,58639
132120,137623
24827,141065
125422,72916
36211,134588
135097,93588
25044,74506
73686,109979
40708,64979
142543,134595
131736,1415
137147,137147
64979,94397
54019,134601
50302,137480
20253,103197
68917,23906
108720,146873
20211,130765
135768,56545
119898,8571
51058,134944
127699,24395
31086,29083
8597,532
42817,9856
67619,88921
101177,8735
24214,142944
45908,48655
120433,105873
126176,140348
109746,20211
114228,119898
140348,50462
50462,135768
9537,51058
49782,109746
149605,31086
26163,42817
80952,127699
75651,9537
105873,149605
108167,67619
8571,8597
24395,101177
56545,45908
40801,132120
130765,80755
3591,24827
102596,36211
40979,30728
17115,126176
48357,48312
78142,70182
76423,73686
32740,104779
141200,5077
90326,25044
66053,125422
38776,135097
148326,120433
85651,24214
16447,49782
133311,26163
145260,20429
144369,80952
58639,126100
120389,75651
137623,108167
48611,108720
52887,20253
712,54019
133599,39924
127067,10229
110627,109373
138043,86608
1329,68917
69144,19716
65059,40708
88921,137042
532,114228
8735,50302
48655,55972
126100,131736
120993,83384
20429,142543
113053,16447
123036,69144
142944,85651
22581,133311
9856,22581
29083,123036
134944,120993
80755,113053
39270,27568
105503,26540
99098,147112
84635,21375
43565,90979
42713,47301
66417,115423
134684,37396
76348,142106
1632,102188
26513,33141
90934,90491
49847,115262
23819,124011
143607,36046
17129,119822
99510,119479
81779,53434
22145,963
32282,93010
89747,27941
27900,5679
137230,29704
136805,29682
11767,37925
145959,123662
58999,110811
54105,88162
94498,144374
77705,122288
25907,77232
140010,58668
47780,105366
24910,65736
22844,89595
103206,18483
136668,94849
22797,49847
92438,26513
67351,76348
130958,117513
9439,134684
4704,23819
130492,66417
119110,143607
90879,105955
53689,17129
125031,81779
38318,87253
27345,38318
125635,38002
59028,27345
38071,59028
109605,109605
46757,108571
64643,46757
98863,40319
53159,64643
78100,93536
93536,53159
40319,190
40098,107793
125541,128317
107793,66310
89595,60760
105366,98863
18483,78100
77232,125541
128197,73036
84858,17921
13823,132107
143810,114541
2946,48444
39115,100059
149319,21770
65894,107927
16061,23444
113784,3442
54551,90022
91989,100650
52360,16943
97053,21874
24341,44831
101471,95110
104803,126072
63712,56299
126461,65590
142625,148216
127103,86418
107899,1592
32964,83487
94326,1184
144374,116766
94246,81191
122288,71811
58668,42586
6576,136525
65736,117786
128317,93096
190,93292
60760,18369
73036,132729
116766,71184
66310,62443
89375,87874
27342,47826
110811,25230
37925,64642
123684,115420
29682,115390
5679,134881
93010,57712
53434,117655
126579,61819
119822,44051
98701,8402
36046,17993
119479,44607
135596,135596
37253,32220
33141,37253
115262,98701
43916,5556
124011,149513
115339,126579
5556,120170
62683,119217
82471,49732
55042,71136
97497,3763
111772,35627
62103,49413
98618,126461
90491,32964
142106,11051
126676,94326
131885,94246
62882,6576
63977,89375
53494,145829
36231,102738
132828,27342
75064,123684
9852,125165
104671,66244
127362,111289
147096,72289
148073,85001
147112,37483
85653,65466
21375,134103
26540,70707
90979,11636
27568,141443
47301,127546
37396,20233
102188,115339
44051,62683
117655,55042
8402,84242
141443,21883
57712,55502
115390,97497
11636,82471
127546,111772
70707,43916
66244,62103
72289,53494
148216,77543
145829,36231
1592,75064
65590,147096
86418,9852
126072,127362
44831,85653
62443,104671
21874,148073
100650,131885
71184,63977
3442,98618
42586,62882
23444,126676
90022,132828
81191,38259
1184,42389
16943,54795
56299,58146
83487,26203
95110,87259
134103,47903
47826,25424
65466,120418
25230,74641
115420,14611
37483,116036
111289,87002
85001,101471
64642,97053
134881,113784
61819,52360
55717,54551
115423,16061
17993,149319
20233,63712
32220,65894
44607,128848
963,3060
29704,105503
27941,84635
123662,48432
71136,43565
35627,107053
49732,32282
3763,27900
49413,11767
11051,137230
88162,89747
119217,22145
116036,99510
74641,135223
2198,42713
49585,16040
21886,1632
30364,143810
146769,84858
30621,90934
21559,13823
1611,127103
78675,2946
79749,142625
37889,107899
103369,128197
83600,39115
137870,104803
134007,24341
42731,49585
31218,30364
107053,145295
135223,68378
117513,7518
16040,23376
128848,114870
48432,27768
3060,100390
14720,135616
85452,61517
61517,21559
27768,85452
23376,78675
100390,14720
7518,79749
135616,103369
68378,39270
77439,83600
145295,134007
10285,99098
59568,31218
26203,136805
47903,77705
58146,47780
21883,94498
25424,24910
84242,130958
8467,136668
149513,22844
120170,67351
14611,140010
120418,9439
87259,25907
54795,145959
122531,54105
42389,42731
55502,137870
77543,58999
38259,103206
87002,22797
94849,4704
105955,90879
52054,130492
87253,53689
76079,119110
38002,125031
123321,76079
44645,52054
118642,125635
100059,38071
114541,123321
21770,118642
132107,40098
107927,44645
17921,92438
71811,37889
93292,91989
117786,1611
18369,30621
136525,21886
132729,2198
87874,146769
125165,10285
102738,77439
108571,59568
48444,122531
93096,8467
114870,55717
32263,57865
89730,104378
68069,73161
82307,31454
31454,118535
84661,84661
59536,23359
73773,59536
23359,11697
128890,82307
21385,32263
116843,68069
113602,110405
911,135098
82459,144437
98590,108460
18720,142105
97463,138825
15128,80861
136574,88385
51956,49228
25458,54999
82295,1157
69347,5978
134265,35542
64294,97106
111226,39905
29550,128019
125362,104252
13525,114592
120803,74050
86466,86756
97469,49729
58690,121761
4204,96882
64918,46372
15806,28253
5065,28947
78422,102999
130178,54058
32367,70966
35186,16481
40002,40002
49729,32367
96882,78422
54058,35186
121761,130178
16481,5065
74050,109124
104252,15806
86756,52807
27578,89730
18514,74075
22849,64918
28253,105605
96435,90066
28947,58690
46372,86466
102999,29550
70966,120803
128019,111226
86892,125362
39905,64294
110405,13525
11697,134265
97106,83427
144437,69347
142105,97463
80861,136574
147611,98590
63109,25458
114802,82459
19733,51956
88385,15128
138825,18720
108460,116843
1157,911
142015,21385
5978,113602
12776,14610
142761,128890
53593,88012
95356,97469
73009,4204
78140,82295
86870,73773
20416,76440
106535,12776
8754,57423
62280,132679
71481,90032
14610,53593
45861,112707
76440,95356
35542,45861
135098,71481
114592,8754
52807,20416
74075,78140
105605,62280
57865,73009
90066,86870
104378,106535
118535,142761
73161,63620
88012,142015
83427,143999
109124,138563
49228,19733
138563,147611
54999,114802
143999,22849
63620,63109
132679,18514
12041,86892
90032,27578
64837,96435
57423,12041
112707,64837
10754,71171
92495,34224
41892,57385
113195,94434
114222,45607
39966,50537
73547,1258
29919,139337
144166,93774
133091,68863
34951,60438
100714,76371
130808,28529
133811,142993
128723,92680
115230,88566
103607,139939
28445,112515
91442,46540
106799,83421
64318,24215
2300,95881
5485,47427
66964,15388
102599,1969
47427,64318
17071,91442
15388,11887
59171,28445
1969,2300
29076,5940
112722,5485
59135,29076
90167,102599
59382,17071
29130,4912
80293,59171
66499,112722
113484,21454
21454,29130
37001,37001
23247,80293
145659,23247
120560,72944
7314,66499
101711,9222
129689,129635
90265,103607
39842,128723
120035,132335
133409,133811
64187,100714
35447,1365
94982,34951
60539,130808
76600,67348
122101,133091
129748,29919
80086,114222
97914,144166
138683,9994
62622,79126
53190,30813
9664,23020
138965,105998
17828,86483
35512,66964
30994,83066
145573,100637
140422,7469
117934,115230
53379,74053
31403,140771
59364,99214
144327,84497
48390,4437
107619,31904
97518,83876
63664,95860
24215,77976
8553,35457
95881,45920
83421,59832
133353,44331
112515,139659
86483,123297
83066,59713
5940,57639
7469,84495
44886,73547
100637,131813
105998,125990
88566,108925
10792,53407
42781,143218
76371,147131
131137,100627
35996,21235
93774,41892
140719,39966
45607,113195
139337,92495
50537,109802
71171,59256
93632,35996
113893,140719
34224,112521
94434,10754
112521,13026
57385,131137
100627,42781
143218,88161
62337,42209
121942,90396
93491,84123
62009,10792
12445,106357
17938,107619
123371,97765
61027,352
106602,69180
14311,132765
125521,119485
141010,126772
76773,103910
78087,138449
82631,17791
85171,1424
4637,124361
87373,136777
117962,48390
81163,97518
60544,144327
62001,63664
98718,31403
68077,135375
59099,53379
145773,6535
89222,8553
49543,102702
53710,35512
94545,50244
9690,145573
80506,117934
109004,50023
117842,140422
131813,30994
98734,3615
66483,138965
35132,90167
59713,17828
57727,15765
84495,59135
59832,59382
67348,64187
132335,120035
35457,60539
95860,39842
140771,145659
4437,101711
83876,120560
30491,140851
31904,7314
84497,118242
118242,146774
140851,26553
9222,30151
72944,129689
11887,76600
129635,90265
74053,122101
99214,80086
146774,63497
58219,129748
26553,90231
146752,146752
133357,27967
90231,133357
20204,20204
17888,78986
63497,17888
79854,116297
33911,79854
101583,101583
116297,138683
26283,35447
22333,133409
78986,94982
27967,97914
37426,33911
127205,62622
85936,9664
73702,106799
5083,113484
123022,44886
128652,133353
50560,59364
30715,124204
57010,61330
57980,5688
51198,23870
33803,73477
72825,88507
123297,129091
57639,15329
44331,92458
45920,64992
77976,94109
103820,93632
47532,136836
64635,113893
99788,969
104296,62337
102411,101291
97044,121942
47241,54560
30151,117954
4912,93491
15765,12445
102702,40008
6535,123371
50244,142821
3615,94465
50023,103740
135375,109004
124204,46704
136777,53710
132765,89222
352,82631
124361,14311
17791,9690
42209,106602
138449,125521
73477,78087
103910,141010
1424,73888
69180,60972
126772,84212
5688,146333
119485,65882
61330,107662
97765,81163
106357,76773
84123,87373
139939,85171
90396,145773
88161,141383
129091,49543
60438,94545
15329,80506
88507,58512
92458,61027
94109,17938
1258,10317
64992,62009
68863,121363
59256,137525
142993,117962
30813,60544
92680,98718
23020,59099
79126,4637
1365,68077
9994,62001
109802,83381
13026,30673
28529,85826
46540,47849
23870,129245
136836,119728
54560,85936
969,37426
147131,97044
53407,5083
101291,102411
40008,50560
142821,104296
58512,64635
94465,103820
108925,99788
21235,30491
125990,47241
103740,58219
46704,127205
4970,123022
141383,141353
90092,128652
30673,57010
56949,33803
85826,57980
129245,30715
141353,47532
119728,72825
47849,35132
83381,98734
65882,117842
73888,66483
84212,4970
137525,51198
10317,90092
121363,56949
60972,57727
146333,53190
107662,26283
117954,73702
139659,22333
12308,90135
128082,21697
18388,57434
124095,115647
13793,121772
144595,63891
30312,114154
75719,116097
75060,81715
102525,544
110947,82856
117663,40451
13501,142782
32189,25638
78756,121583
124181,115074
140962,57672
139526,38842
38314,4693
141177,132295
106285,118811
50873,81815
86880,120882
47739,89001
33984,134886
72120,72508
129013,90905
56770,19445
95898,288
19510,144016
139982,135653
75966,54665
138160,53781
72633,73843
99248,101600
22185,65753
40894,127879
27576,112206
26444,60212
40280,142157
110789,90871
3340,144259
50826,7561
6233,13711
71083,43767
34525,46850
518,124897
45478,139444
14206,15701
140061,55334
140218,111216
38406,82983
14617,62462
95687,95022
127820,35862
75492,13793
85735,12308
66832,124095
79776,128082
98997,70042
20953,18388
77158,140345
68701,102525
94041,117663
134900,120805
102913,13501
26977,124181
22580,3145
21841,140962
117757,90390
90791,106285
38701,40894
107024,40280
86821,27576
102511,141177
14281,139526
53173,20953
126655,38314
31056,77158
106816,26444
87834,68701
123621,71083
55417,94041
61860,518
142607,14206
1959,85735
86954,134900
69160,24408
123501,102913
114154,55855
81715,26977
42167,117757
63891,22580
115647,58095
20110,108154
57434,99072
121599,14828
121772,54674
70510,129424
78439,92098
90135,71491
6814,69088
57034,126147
107077,70257
38989,91483
112245,144505
25260,134655
83924,35330
95371,94286
104502,47759
93455,98997
111447,60095
65419,66832
7537,34525
60031,45478
93514,27665
110613,50826
25738,39590
16278,93111
14828,17445
137189,3340
90875,6233
40195,110789
116097,13837
544,92630
141620,28005
65498,22185
83495,59951
7806,99248
46707,50873
80388,33984
70634,86880
106973,78756
74646,47739
2269,32189
113269,110947
21638,129013
111765,6531
46078,56770
70613,72120
71991,95898
10744,138160
110445,19510
116895,75966
72483,72633
13809,146461
49093,139982
72212,41444
127900,6661
40393,87471
92293,79776
119375,99887
9564,24493
47335,11643
43070,43771
85673,92774
49845,126079
23881,83169
88581,30312
27702,139209
86090,50061
144244,135854
85701,144595
137373,75719
15793,115709
41626,130479
139453,76992
24469,94363
2571,43414
118750,120774
3773,9803
76985,114926
87044,57872
81030,3764
45410,58193
73602,20207
57878,23963
54114,47353
36181,97006
110970,90875
92536,93514
146677,69160
68244,60031
135157,86954
63560,142607
143530,111447
120534,7537
139444,25738
92083,100063
112206,125911
65753,21841
142157,90791
134886,107024
90871,95687
46850,38701
144259,55844
57872,96023
7561,105555
76992,95173
114926,10606
3764,129104
9803,33497
43414,14281
11643,126655
134655,41475
91483,31056
120774,53173
20207,102511
47353,20779
69088,86821
70257,14617
144505,140218
43447,127820
144593,140061
58095,97272
89127,38406
125911,102071
95173,75492
96023,144593
10606,89127
27789,16278
129104,110613
44188,137189
41475,40195
33497,123501
55844,70510
105555,1959
100063,78439
99072,6814
54674,123435
92098,72732
126147,136102
71491,26950
129424,29893
97006,64024
112299,111550
25638,52877
115074,12421
142782,24843
82856,51438
106038,130402
128252,84112
40451,50778
57672,52876
132295,76388
38842,37061
121583,24250
23963,2195
58193,33144
23756,72800
4693,149491
120882,56561
72508,71991
89001,44615
81815,70613
71884,10744
90905,25920
288,137599
135653,19208
73843,66601
54665,100451
101600,48014
53781,65273
127879,103859
13740,14961
25975,23788
37932,70592
108644,38989
144016,4270
82526,107077
121218,104502
19445,83924
79082,112245
118811,95371
73318,123621
81190,61860
140192,44188
10388,27789
16774,65419
145572,87834
41726,55417
125971,93455
35693,57034
146967,25260
108183,106816
91853,18033
64877,43447
71291,112299
146329,23756
34206,71884
86740,79082
105084,121218
112994,41726
113535,140192
60884,125971
68197,10388
136630,106973
69791,80388
17349,2269
7776,46707
48533,113269
60212,119657
124897,111765
15701,139806
82983,46078
20285,21638
62462,13809
111216,127900
95022,72483
135854,49093
55334,74646
50061,70634
43767,145572
139209,106038
13711,141620
115709,42167
126079,83495
130479,20110
94363,35522
43771,127309
24493,7806
94286,65498
24408,128252
60095,16774
47759,81190
99887,48533
87471,82526
3145,108644
41444,7776
120805,112994
6661,35693
92774,105084
83169,68197
35862,113535
70042,76985
6531,137373
140345,3773
90390,24469
13837,118750
28005,45410
59951,87044
146461,37932
92630,81030
17445,57878
39590,36181
27665,92536
93111,1505
97272,146677
102071,135157
18033,143530
20779,20285
55855,120534
35330,92083
108154,68244
21697,13740
123435,54114
19208,110970
100451,73602
14961,2571
51438,139453
12421,15793
50778,17349
24843,85701
23788,41626
103859,144244
48014,27702
66601,23881
4270,47335
70592,49845
65273,88581
130402,86090
26950,136630
84112,34206
52877,71291
64024,86740
37061,146967
111550,91853
24250,146329
29893,69791
72800,9564
2195,92293
149491,72212
25920,40393
56561,119375
44615,64877
139806,108183
127309,60884
119657,25975
35522,73318
137599,121599
72732,116895
33144,72883
136102,110445
52876,85673
72883,63560
76388,75060
1505,43070
92161,133122
9972,12809
17068,131114
124973,4827
93204,105707
36580,24008
